casualties,latitude,longitude,state
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
0,-34.76622245,138.669663,SA
1,-34.82761947,138.5986701,SA
1,-34.92996694,138.6032858,SA
1,-34.87045119,138.6382058,SA
0,-34.94198339,138.5880388,SA
1,-34.95902163,138.572405,SA
1,-34.78710488,138.7160092,SA
0,-34.78710488,138.7160092,SA
0,-34.78710488,138.7160092,SA
0,-34.89325046,138.6095459,SA
3,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
1,-34.89325046,138.6095459,SA
1,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
1,-34.89325046,138.6095459,SA
1,-34.89325046,138.6095459,SA
1,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
0,-34.89325046,138.6095459,SA
0,-34.97516174,138.5377184,SA
1,-34.97516174,138.5377184,SA
1,-34.97516174,138.5377184,SA
0,-34.97516174,138.5377184,SA
1,-34.97516174,138.5377184,SA
1,-34.97516174,138.5377184,SA
0,-34.92715855,138.5999568,SA
0,-34.92715855,138.5999568,SA
0,-34.92688196,138.6053375,SA
0,-34.85722664,138.6555545,SA
0,-34.85722664,138.6555545,SA
0,-34.85722664,138.6555545,SA
0,-34.96182008,138.5366933,SA
0,-34.96182008,138.5366933,SA
0,-34.99897637,138.710016,SA
0,-34.90864172,138.6286272,SA
0,-34.90864172,138.6286272,SA
1,-34.90864172,138.6286272,SA
0,-34.94020262,138.6244387,SA
0,-34.94020262,138.6244387,SA
0,-34.93437196,138.5171788,SA
0,-34.93437196,138.5171788,SA
1,-34.46449285,138.9497608,SA
1,-34.46449285,138.9497608,SA
0,-34.87772454,138.5311033,SA
0,-34.87772454,138.5311033,SA
0,-34.93885363,138.6505989,SA
0,-34.94184262,138.5764929,SA
0,-34.93430544,138.6002823,SA
0,-34.8013391,138.6064882,SA
3,-34.8013391,138.6064882,SA
1,-34.8013391,138.6064882,SA
0,-34.8013391,138.6064882,SA
0,-34.8013391,138.6064882,SA
1,-34.8013391,138.6064882,SA
4,-34.8013391,138.6064882,SA
0,-34.8013391,138.6064882,SA
0,-34.8013391,138.6064882,SA
1,-35.07209958,138.5255546,SA
0,-35.07209958,138.5255546,SA
0,-35.07209958,138.5255546,SA
0,-35.07209958,138.5255546,SA
0,-34.91535594,138.6229431,SA
0,-36.96386332,140.7442601,SA
1,-34.79039999,138.6973392,SA
1,-34.79039999,138.6973392,SA
3,-34.79039999,138.6973392,SA
1,-34.79039999,138.6973392,SA
0,-34.88808827,138.5850588,SA
0,-34.98831866,138.5136762,SA
0,-34.87258389,138.6018162,SA
0,-34.87258389,138.6018162,SA
1,-34.87258389,138.6018162,SA
1,-34.91548928,138.6271176,SA
0,-34.91548928,138.6271176,SA
1,-34.91548928,138.6271176,SA
0,-34.8581226,138.6542339,SA
0,-34.8581226,138.6542339,SA
2,-34.8581226,138.6542339,SA
0,-34.93940692,138.6379439,SA
1,-34.94632913,138.5714038,SA
0,-34.94632913,138.5714038,SA
2,-34.94632913,138.5714038,SA
0,-34.94632913,138.5714038,SA
1,-34.94632913,138.5714038,SA
0,-34.94632913,138.5714038,SA
0,-34.90378707,138.6753769,SA
0,-34.93538378,138.5527192,SA
0,-34.90666225,138.6253709,SA
0,-34.9280395,138.6415417,SA
0,-34.9615906,138.5586463,SA
0,-35.00613101,138.5758047,SA
0,-35.00613101,138.5758047,SA
0,-35.00613101,138.5758047,SA
0,-35.00613101,138.5758047,SA
0,-34.95522918,138.5657237,SA
2,-34.93198446,138.5680886,SA
0,-34.93198446,138.5680886,SA
0,-34.69119996,138.6884555,SA
0,-34.89739079,138.6382176,SA
0,-34.89739079,138.6382176,SA
0,-34.85716872,138.6554815,SA
0,-34.85716872,138.6554815,SA
0,-34.85716872,138.6554815,SA
1,-34.85716872,138.6554815,SA
0,-34.85716872,138.6554815,SA
0,-34.85716872,138.6554815,SA
0,-34.85716872,138.6554815,SA
0,-34.85716872,138.6554815,SA
