casualties,latitude,longitude,state
0,-36.93628888,174.8352578,NZ
0,-36.93628888,174.8352578,NZ
0,-36.93628888,174.8352578,NZ
0,-36.93628888,174.8352578,NZ
0,-36.93628888,174.8352578,NZ
0,-36.93628888,174.8352578,NZ
1,-36.91040225,174.689518,NZ
0,-36.91040225,174.689518,NZ
0,-36.90360396,174.6576841,NZ
0,-36.94028265,174.7915283,NZ
0,-36.94028265,174.7915283,NZ
1,-36.88115302,174.7493384,NZ
1,-36.81748917,174.7506795,NZ
0,-36.81748917,174.7506795,NZ
0,-39.2817693,175.7430771,NZ
0,-37.78675625,175.3040892,NZ
1,-37.14749745,175.5540259,NZ
3,-37.71418311,175.7213331,NZ
2,-36.76866018,174.7367179,NZ
1,-36.76866018,174.7367179,NZ
0,-36.76866018,174.7367179,NZ
0,-36.76866018,174.7367179,NZ
0,-37.03267637,174.8726958,NZ
0,-37.03267637,174.8726958,NZ
0,-36.88052631,174.6746099,NZ
0,-36.89701089,174.7442126,NZ
0,-36.92711968,174.8979293,NZ
0,-36.92711968,174.8979293,NZ
0,-36.92711968,174.8979293,NZ
0,-36.94533833,174.8451321,NZ
0,-36.94533833,174.8451321,NZ
0,-36.94533833,174.8451321,NZ
0,-36.94533833,174.8451321,NZ
0,-36.96870579,174.8866506,NZ
0,-36.90850932,174.8388009,NZ
0,-36.90850932,174.8388009,NZ
0,-36.90850932,174.8388009,NZ
0,-36.90850932,174.8388009,NZ
0,-36.90850932,174.8388009,NZ
0,-36.90850932,174.8388009,NZ
0,-36.90850932,174.8388009,NZ
0,-36.90850932,174.8388009,NZ
2,-37.78109558,175.2735644,NZ
0,-37.78109558,175.2735644,NZ
0,-37.78109558,175.2735644,NZ
0,-36.9448281,174.9541885,NZ
1,-37.06005492,174.9407105,NZ
0,-37.06005492,174.9407105,NZ
0,-37.76514439,175.2782747,NZ
0,-37.76514439,175.2782747,NZ
0,-37.76514439,175.2782747,NZ
0,-37.76514439,175.2782747,NZ
0,-37.01320179,174.9008665,NZ
2,-37.80509492,176.402756,NZ
1,-37.80509492,176.402756,NZ
0,-37.80509492,176.402756,NZ
0,-37.80509492,176.402756,NZ
0,-37.80509492,176.402756,NZ
0,-37.79245911,175.2879824,NZ
0,-37.79245911,175.2879824,NZ
0,-37.79245911,175.2879824,NZ
0,-37.79245911,175.2879824,NZ
0,-37.79245911,175.2879824,NZ
0,-37.79245911,175.2879824,NZ
1,-37.77209616,175.2635822,NZ
0,-37.77209616,175.2635822,NZ
0,-36.97812874,174.8976905,NZ
0,-36.97812874,174.8976905,NZ
0,-36.97812874,174.8976905,NZ
0,-36.97812874,174.8976905,NZ
3,-36.6134172,174.6852507,NZ
0,-36.6134172,174.6852507,NZ
0,-36.6134172,174.6852507,NZ
0,-36.6134172,174.6852507,NZ
0,-37.78904845,175.2597391,NZ
0,-37.70552197,176.1603154,NZ
1,-37.27621876,175.3429102,NZ
6,-37.27621876,175.3429102,NZ
0,-37.27621876,175.3429102,NZ
1,-36.09679114,174.4302783,NZ
0,-37.75725438,175.283651,NZ
0,-37.80319487,175.300307,NZ
0,-37.80319487,175.300307,NZ
0,-37.80319487,175.300307,NZ
0,-37.80219083,175.3055683,NZ
0,-37.7827719,175.2754211,NZ
0,-37.7827719,175.2754211,NZ
0,-37.78755504,175.2764535,NZ
1,-38.6843418,176.070471,NZ
1,-38.6843418,176.070471,NZ
0,-38.6843418,176.070471,NZ
1,-37.80585491,175.26208,NZ
0,-37.74556208,175.2750298,NZ
0,-37.75149027,175.2806931,NZ
0,-36.88717206,174.8202571,NZ
0,-36.78201415,174.7208832,NZ
1,-35.73434516,174.3049224,NZ
0,-35.73434516,174.3049224,NZ
1,-36.86893316,174.7263763,NZ
0,-36.86893316,174.7263763,NZ
1,-38.16603505,176.2459582,NZ
1,-38.16603505,176.2459582,NZ
2,-38.16603505,176.2459582,NZ
1,-38.16603505,176.2459582,NZ
1,-38.16603505,176.2459582,NZ
0,-38.16603505,176.2459582,NZ
0,-38.16603505,176.2459582,NZ
0,-38.16603505,176.2459582,NZ
1,-37.7704688,175.2978278,NZ
2,-36.94503349,174.7950533,NZ
0,-36.94503349,174.7950533,NZ
0,-36.97409576,174.8372327,NZ
1,-37.00925897,174.8904063,NZ
1,-37.00925897,174.8904063,NZ
1,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
0,-37.00925897,174.8904063,NZ
1,-36.85790872,174.7614495,NZ
1,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-36.85790872,174.7614495,NZ
0,-35.72898479,174.3219065,NZ
1,-35.22400116,173.9210514,NZ
1,-35.22400116,173.9210514,NZ
0,-35.22400116,173.9210514,NZ
1,-36.79575795,174.5956305,NZ
1,-36.79575795,174.5956305,NZ
0,-36.79575795,174.5956305,NZ
0,-36.84802655,174.6316187,NZ
1,-36.77244417,174.7411505,NZ
0,-36.77244417,174.7411505,NZ
0,-36.77244417,174.7411505,NZ
2,-36.90396444,174.6699144,NZ
0,-36.90396444,174.6699144,NZ
2,-36.86797625,174.719018,NZ
0,-36.86797625,174.719018,NZ
0,-36.90299047,174.8078609,NZ
0,-36.90299047,174.8078609,NZ
0,-36.90299047,174.8078609,NZ
2,-36.87051363,174.7720824,NZ
0,-36.87051363,174.7720824,NZ
0,-36.87051363,174.7720824,NZ
0,-36.87051363,174.7720824,NZ
0,-36.87051363,174.7720824,NZ
2,-37.67746613,176.1669909,NZ
0,-37.67746613,176.1669909,NZ
1,-37.77754743,175.2743753,NZ
1,-37.77754743,175.2743753,NZ
0,-37.77754743,175.2743753,NZ
0,-37.77754743,175.2743753,NZ
0,-37.77754743,175.2743753,NZ
0,-37.77754743,175.2743753,NZ
0,-37.77754743,175.2743753,NZ
0,-37.77754743,175.2743753,NZ
0,-37.77754743,175.2743753,NZ
2,-36.86843705,174.7313572,NZ
0,-37.78883402,176.3353818,NZ
1,-35.97191196,173.9054495,NZ
0,-36.70972088,174.7428237,NZ
3,-36.92896323,174.8496434,NZ
0,-36.93045117,174.8344891,NZ
1,-36.83218702,174.7967966,NZ
1,-36.89113513,174.7661067,NZ
1,-36.77119318,174.7385565,NZ
0,-36.77119318,174.7385565,NZ
0,-36.77119318,174.7385565,NZ
0,-36.7356481,174.7165101,NZ
0,-36.7356481,174.7165101,NZ
0,-36.7356481,174.7165101,NZ
0,-36.90939549,174.6352261,NZ
0,-36.90939549,174.6352261,NZ
0,-37.03281577,174.9058185,NZ
0,-37.03281577,174.9058185,NZ
0,-37.03281577,174.9058185,NZ
0,-37.00732237,174.8993602,NZ
1,-36.89425775,174.7395714,NZ
0,-36.48202127,174.6568829,NZ
1,-36.08902525,174.4306151,NZ
2,-36.96372111,174.9019266,NZ
0,-36.96372111,174.9019266,NZ
0,-36.96372111,174.9019266,NZ
0,-36.96372111,174.9019266,NZ
0,-36.96372111,174.9019266,NZ
0,-36.96372111,174.9019266,NZ
0,-36.96372111,174.9019266,NZ
0,-36.96372111,174.9019266,NZ
0,-36.92291661,174.7012561,NZ
0,-36.81572487,174.7511326,NZ
2,-36.84706217,174.7792231,NZ
0,-36.84706217,174.7792231,NZ
0,-36.86119226,174.7509022,NZ
1,-36.90931261,174.8205923,NZ
0,-37.55387476,175.1590035,NZ
1,-38.2373648,176.178059,NZ
1,-36.91204567,174.6527933,NZ
0,-36.91204567,174.6527933,NZ
0,-36.34264741,174.5595035,NZ
0,-36.91180853,174.8693767,NZ
0,-36.91180853,174.8693767,NZ
0,-36.91180853,174.8693767,NZ
0,-36.91180853,174.8693767,NZ
0,-36.91180853,174.8693767,NZ
0,-36.96514712,174.8272118,NZ
0,-36.96514712,174.8272118,NZ
2,-36.95490613,174.7906692,NZ
0,-36.95490613,174.7906692,NZ
0,-36.95490613,174.7906692,NZ
5,-37.16753538,174.8060589,NZ
2,-37.16753538,174.8060589,NZ
5,-37.16753538,174.8060589,NZ
2,-37.16753538,174.8060589,NZ
3,-37.16753538,174.8060589,NZ
0,-37.16753538,174.8060589,NZ
0,-37.16753538,174.8060589,NZ
2,-36.88516199,174.7384224,NZ
0,-36.88516199,174.7384224,NZ
0,-36.9885601,174.8541532,NZ
0,-36.89958538,174.853928,NZ
0,-36.77029389,174.7285199,NZ
1,-36.34967739,174.5733503,NZ
0,-36.86624205,174.6382433,NZ
1,-37.69178451,176.2444043,NZ
0,-36.92026596,174.8121978,NZ
2,-38.18697482,175.203791,NZ
1,-36.85310236,174.7994957,NZ
0,-36.83027551,174.7460374,NZ
0,-36.83027551,174.7460374,NZ
0,-36.8611453,174.7620061,NZ
0,-36.8611453,174.7620061,NZ
0,-36.86854531,174.7307314,NZ
0,-36.8440884,174.7512635,NZ
0,-36.8440884,174.7512635,NZ
0,-36.8440884,174.7512635,NZ
0,-36.91187077,174.8224603,NZ
1,-36.89362611,174.6928289,NZ
1,-36.89362611,174.6928289,NZ
1,-36.89362611,174.6928289,NZ
1,-36.89362611,174.6928289,NZ
1,-36.89362611,174.6928289,NZ
1,-36.86614627,174.757847,NZ
0,-36.86614627,174.757847,NZ
0,-36.87850767,174.728084,NZ
0,-36.87850767,174.728084,NZ
0,-36.87850767,174.728084,NZ
0,-36.87850767,174.728084,NZ
0,-36.87850767,174.728084,NZ
0,-36.87850767,174.728084,NZ
0,-36.87850767,174.728084,NZ
0,-36.89057803,174.7942595,NZ
0,-36.89057803,174.7942595,NZ
0,-36.89057803,174.7942595,NZ
0,-36.89057803,174.7942595,NZ
0,-36.89057803,174.7942595,NZ
0,-36.89057803,174.7942595,NZ
0,-37.21128907,174.9001918,NZ
0,-36.99401214,174.7860463,NZ
1,-36.91437718,174.8716732,NZ
0,-36.86839513,174.7526596,NZ
1,-36.84991567,174.78188,NZ
0,-36.84991567,174.78188,NZ
1,-37.78882199,175.2747777,NZ
0,-36.88533258,174.7173987,NZ
0,-39.62638057,176.8533924,NZ
0,-39.6295249,176.8728319,NZ
0,-39.6295249,176.8728319,NZ
0,-36.96042417,174.8888273,NZ
0,-36.96042417,174.8888273,NZ
0,-36.96042417,174.8888273,NZ
0,-36.96042417,174.8888273,NZ
0,-36.96042417,174.8888273,NZ
1,-38.08406335,176.70068,NZ
0,-38.08406335,176.70068,NZ
1,-36.92214971,174.7943931,NZ
0,-36.92214971,174.7943931,NZ
0,-36.92214971,174.7943931,NZ
0,-36.92214971,174.7943931,NZ
0,-36.81487243,174.7514831,NZ
0,-36.81487243,174.7514831,NZ
1,-35.3034142,173.9623058,NZ
0,-35.3034142,173.9623058,NZ
0,-35.65140339,174.2955303,NZ
1,-38.03334944,176.7722099,NZ
2,-37.00053506,174.8693112,NZ
1,-37.00053506,174.8693112,NZ
2,-37.00053506,174.8693112,NZ
1,-37.00053506,174.8693112,NZ
0,-37.00053506,174.8693112,NZ
0,-37.00053506,174.8693112,NZ
2,-37.80808583,175.2711777,NZ
0,-37.79437735,176.3929655,NZ
0,-37.79437735,176.3929655,NZ
0,-37.79437735,176.3929655,NZ
0,-36.31287227,174.5323564,NZ
2,-35.64960874,174.2955786,NZ
2,-35.64960874,174.2955786,NZ
1,-35.64960874,174.2955786,NZ
0,-36.97287937,174.8854843,NZ
